Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
78948.104,-0.95260627,-0.08357267,1.00385589,-0.83500133,-0.97063710,-0.87920016,1.46236659,0.06352091,-0.56819950,-0.44214271,-0.90601381,-0.04831786,-0.10513007,-0.24713684,-1.31607777,-2.47319113,-0.55002477,0.12216430,0.05991008,-1.22737446,-0.90647832,-0.91190968,0.17453369,-0.09138368,0.76077500,-1.03619127,0.80402197,-0.26636094,20.90,0
95966.607,3.64576700,2.12798122,0.65871059,-0.14602514,0.20972069,-2.67107631,1.58848609,-0.34752823,-0.36181479,-0.43365687,-0.70818632,-0.29239304,-0.72847471,0.60281299,0.31626535,-1.01167699,-1.30176519,-0.08488151,1.04070373,0.96031482,-0.18157122,1.23905994,0.20040215,0.06224385,-0.18073320,0.39481830,0.21173897,0.96645779,27.24,0
90562.862,-1.16573295,-0.44323880,0.42885617,0.57987490,0.23055449,-0.34506708,0.18896184,1.44573184,1.07326369,-0.96209902,0.51508096,-1.32127575,0.12514489,1.06404682,-1.12467384,1.44798077,0.31671541,0.72925560,-0.72275454,0.98559449,-0.35859118,1.13480472,0.12248616,0.62957991,-0.12648883,-1.24924877,-0.60393113,0.37013155,11.21,0
160882.478,-0.08420416,0.84410765,1.63565176,1.09781220,0.40881502,0.34841287,-0.23294563,-1.15389870,-0.37522070,1.40294759,0.10657099,-0.29226925,-0.19044651,1.04672831,-0.77879835,1.59341149,-0.47013329,-0.54004067,-0.59381996,0.87499160,0.00243814,-1.57088720,0.43252695,0.72603423,-1.62906451,-0.23601041,0.39934651,-0.04278700,87.24,0
28132.501,-0.31248185,0.42607580,0.71498066,2.39321417,0.28315867,-0.99095198,-0.80274502,-0.30937951,-1.64250133,-0.04198186,0.46455743,0.97166197,-0.27748638,0.33402076,-0.37700386,-0.45521304,-1.05073952,0.60603229,0.55809069,0.61713993,0.86037862,0.77528108,-1.55406299,-0.50626273,-0.51991396,0.27446577,-0.89585884,-0.81835238,8.63,0
152348.347,-0.84846760,0.20736549,-1.40227937,0.84058103,-1.24986196,1.36083848,-0.56035338,-0.77824804,0.75836767,0.32258855,-0.52285112,1.22354174,-0.67019161,0.39295450,-0.55454789,-0.77297229,-1.41539162,-1.03777600,-0.16130037,-1.20545577,0.06981700,-1.66987394,-0.47369361,0.68556675,0.82448673,-0.75344034,-0.19376874,-1.64068637,31.25,0
5642.022,0.87799945,-0.40124321,1.50448527,0.42037251,-1.65214239,-1.36507706,-0.55989353,-0.05207671,-0.29049184,-0.16504028,-0.11755874,-0.37713154,0.96151705,0.10186285,0.46436245,-0.96876275,0.08871424,0.39561377,-1.37150348,-0.40971362,-0.48946623,-0.30568037,-0.87188019,-0.04223449,0.51860823,-0.63123533,0.02985482,0.10515152,16.71,0
135872.597,-0.02138144,-0.96679755,1.20019921,-0.47689666,2.13015596,-0.33084204,-0.26671164,0.10961540,-0.65041320,1.40823972,1.35828167,0.02206189,0.86657839,-1.27004555,-0.53557317,-0.69694408,-1.30136854,0.43703529,-0.76535579,1.12928753,-0.14960909,-0.28431266,-0.57551158,-0.75905534,-0.58632422,0.31166736,1.35218316,-0.35807923,19.97,0
34426.795,1.38927910,-1.15331042,-1.11029731,-0.93370472,0.33600463,1.88392576,-1.80249520,2.53230483,0.56034117,-0.17501663,-0.82577271,1.18517386,0.55477281,0.37886074,0.37046623,1.18406677,-0.42346863,0.14894338,-0.05026707,-0.05806063,-0.33798817,-0.15780290,-0.12213984,0.28964933,-0.31358582,1.62025368,0.80340738,0.22964752,19.43,0
34356.227,0.89830225,1.35140509,-0.23451831,-1.50853855,0.30815401,-1.52654527,0.54889879,1.81351314,-0.33279872,0.85529382,1.85395879,-0.37420940,0.34785376,-2.04661467,-0.63258267,-0.83042334,0.62179398,-1.87735444,0.42521738,0.54054970,-0.04505348,-0.66312950,1.54648232,0.31840426,-0.62683847,0.83787312,0.65863951,-0.45192052,23.78,0
111915.895,-1.40809207,1.20069477,1.28043834,0.77925942,-1.80832878,2.08038995,-0.63065075,1.40268431,0.43769066,0.12898232,0.27847394,-0.50521035,0.74605758,-1.21996813,-0.05291346,0.17143307,-1.10609551,-1.93523118,0.38484221,-0.09411306,-0.57810508,-0.33168491,1.69981576,0.34291892,-1.77317595,0.22232069,-0.04325004,0.90321029,62.64,0
134978.029,-1.78032931,1.44630833,-0.39789806,-0.66744219,-0.33686804,-0.71005811,2.13357195,1.03863816,1.11678015,-0.96903619,0.16210319,0.54263460,0.75430949,-0.67693395,1.48854298,-1.48152188,-0.26487473,-1.56933085,0.56069442,0.47403598,0.61745393,0.13314545,-0.69040498,-1.06937445,-0.54326972,-0.41818100,0.27831249,1.29364065,18.87,0
167076.901,-0.50901482,-0.21611491,0.63490811,-0.52227885,1.39126577,-0.62710128,-0.59866117,-1.59740793,-1.45468136,-0.06119887,-0.66144875,-0.42205172,0.32555506,1.54660533,-0.46091075,-1.80026978,-0.53216853,0.80629696,0.92128082,0.60326832,0.45170497,-0.24921974,-0.50590888,0.35799690,-0.05145980,0.40901631,-0.11348269,0.00151683,13.23,0
92092.292,0.48086444,-0.68654471,-1.11607556,0.18717771,-0.48047405,1.99133338,-0.53750210,0.59565333,-0.55066935,-0.91742893,-0.01062906,1.20325550,0.11874452,-0.89641831,0.58999955,-0.59243761,-0.70869526,-0.92880856,0.87686380,0.30744474,-0.70429375,0.37122862,-1.12271109,-0.63175176,-0.30403044,-0.31091094,0.27624487,0.71679267,22.15,0
71794.761,-0.57396785,0.80776758,0.65669773,-1.26863089,0.87052164,0.20518439,-1.37445959,1.49176681,0.65032234,1.22854049,-1.12629698,0.45694397,-0.72880563,1.16353041,-1.88608226,-0.36605708,-0.59531876,0.17004145,-0.18114685,0.97825256,-1.61485406,0.05469921,0.52922434,1.11645217,-0.05164816,0.20388586,-0.47031098,-0.73563792,17.92,0
57866.674,0.91981484,1.80101874,0.49270947,1.50358688,0.02382507,-0.45254355,-1.90190650,0.25617915,0.70472802,0.21573037,-0.32327138,0.37070426,-0.74290682,-1.40209357,0.74003340,0.04634271,-1.09784371,0.16182936,-2.36762520,-0.67045378,0.83246949,1.09493638,-0.14936613,1.00639375,-0.11054126,-1.07087969,-0.62983903,-0.52529112,47.14,0
5931.537,-1.33607837,-1.52922448,0.36322439,0.56314687,-0.98586514,0.51038145,1.24587250,-0.42601603,-0.32528504,0.16206369,0.11739467,0.10767953,-1.58433363,-1.01324903,-0.71416282,-2.22845989,0.70975549,-0.07140901,0.76858107,-1.73748345,-1.14191548,-0.32376969,0.64186539,0.39933288,-1.90404883,0.09930469,0.26902235,-0.27845512,86.90,0
75147.433,1.08624177,-0.03140145,1.34923962,0.90076350,-1.19017311,0.45770520,0.22967716,-0.91273001,0.87264064,1.14841441,-0.18023439,0.55167415,-0.41943695,-0.55076111,-0.01202846,0.64995486,0.31755763,-1.50913698,1.07539915,0.29575426,-0.54425549,-0.48897817,-0.97326671,1.48381403,1.12463316,0.38472635,0.81861246,1.01169224,8.62,0
52263.071,2.03786290,0.10935722,0.14260447,-1.60487596,0.96914187,1.43023503,0.24497666,-0.58798245,1.32946847,0.07494505,0.57790420,-1.10299285,0.39578582,1.94743395,1.09825432,1.55676458,-1.01308924,-0.87204456,-1.84825525,0.23012584,-0.01905445,0.30836237,-0.25638316,0.77828735,-2.19366498,0.32138585,-0.26723383,-0.42003936,5.66,0
75859.651,-0.13168180,0.67853783,-1.06941446,-0.21175682,0.03668741,1.43961881,-0.15508701,-0.90288795,-0.34703077,-0.35567695,0.42691218,-0.63401219,0.76830709,-0.74457678,0.04438177,0.87605826,0.44588937,0.69761126,-0.38276878,-0.06113995,0.71498902,0.99528956,0.21892481,-0.24405236,0.84852874,0.28748355,-0.06068093,0.06034434,72.51,0
102092.707,0.35967885,-1.56236612,0.15396879,1.74192831,-0.59850826,1.46125193,-0.08683015,-0.70711956,-1.52911829,0.91111652,-0.89253713,0.91789289,0.43310469,0.85073070,-0.92231223,-0.74822908,-0.49579031,-0.61566793,-1.77006323,-1.05590736,-0.60340231,-0.66269253,0.11174720,-0.29759678,0.17771823,0.89951900,0.05090242,0.32433754,39.22,0
83431.125,0.81731485,-0.09648095,1.75882847,-0.09332756,1.09936598,-0.35811207,-0.74687892,1.45437796,1.05891894,0.10375799,0.32695054,1.40617832,-1.05075021,-0.73634616,-1.13758295,-0.15683455,0.28421123,0.56770737,-0.38719512,0.24725080,-1.09255534,0.07553441,0.10249245,-0.72826203,0.12650623,-0.06860585,-0.80711021,1.63154641,19.16,0
18712.833,0.75195154,0.50604072,-1.31504126,0.25200927,-1.42769263,-2.48702939,0.72920784,1.26260434,0.56159870,-0.21880549,0.79588525,-0.15074051,1.40439346,-0.61369586,0.48297553,0.30012137,0.90648889,-0.15992360,1.74027123,0.06144094,-0.43400384,0.53339834,0.30671519,-0.82596354,0.69073342,1.11653792,0.35596251,0.27952424,9.14,0
125110.117,-0.47886840,-0.85617817,-1.41351329,-0.61795281,0.59313347,0.91824817,0.03708420,-0.80874704,-1.22701651,-0.75723301,-0.55052783,1.55396603,-1.13007975,-0.99197580,0.38588011,1.29303495,-1.52029126,0.71098025,0.33588994,-1.14923939,0.11249365,-0.84696197,-0.66166989,0.29408856,0.29098269,-0.07492936,0.07783228,1.21931112,4.70,0
121779.640,-0.84344466,2.95229733,1.31365270,-0.05032123,0.45161390,1.66155645,-1.17915227,-0.38044812,0.38197598,0.18630326,-0.18062677,0.46070956,0.98337296,-0.62710834,-1.69113955,-0.17852616,-1.26195267,-0.25145785,1.58858398,-0.36252892,-0.75195511,-0.94071278,0.62859021,0.86306186,-0.08047551,-0.47905557,-0.04429483,-0.41148398,32.30,0
117200.089,-0.41897787,-0.85614842,0.53938466,-0.87486925,-0.96319622,0.17591582,0.77910611,0.64667351,-0.22497592,-0.43841115,-0.76660688,-1.40510416,1.26150982,-1.20077359,0.22603557,1.11312438,1.41819959,0.82471586,-0.00570259,1.15498286,1.23359881,0.54678452,-0.41701761,1.15669062,0.16879228,-0.16407482,0.72862883,0.04846935,55.01,0
135489.882,0.27812402,0.25738980,0.11724792,1.29074306,-1.31641982,2.28182129,-1.24486028,-0.43694581,-1.31271972,-1.69220727,-0.02675962,0.00597734,-0.41178429,0.02961311,-0.61704248,0.12135144,-0.90758047,-0.53405416,0.13380941,0.50486012,-0.76727844,1.09141423,-0.24182148,0.96199674,0.40172739,-0.16190020,-1.01182011,0.47370954,14.76,0
115904.343,-0.92787389,-1.51084748,-0.73336459,1.02451445,1.36098589,0.34522376,-3.62506999,0.35149084,0.34494658,-0.25841326,0.73970371,-0.05920960,-0.30233412,1.47809922,0.40133659,0.73389933,0.52993895,-1.06203805,-0.63459150,1.22138915,0.29262278,0.53561789,-1.00016278,0.03332126,0.82135309,-0.55733908,-0.34493319,-1.52818125,7.05,0
74687.249,0.22768756,0.01524329,0.80905115,-1.56784377,0.04590283,-1.24653273,0.98065821,-0.82464063,-0.08291264,0.95094284,-0.91569560,-1.45250716,-0.09199962,0.70829986,0.06386710,-0.02916535,0.46707831,-0.71916289,0.77268384,0.01411568,1.50838568,0.52849372,-1.85870390,0.73274109,-0.79304762,-0.99885190,-1.03961481,-0.22941650,68.52,0
109809.611,1.84816412,-0.47555472,-0.33007771,0.19358420,0.38677659,-0.85130551,0.52231267,0.51067538,0.50811923,0.03376269,0.85985891,0.09174116,-1.13879311,0.23640700,-0.52017861,-0.12971455,-0.18181213,0.66449906,-1.06796183,0.79619572,-2.23094328,0.39184718,1.24658915,0.79064754,-0.97770342,0.34652515,-0.55264050,-0.32749824,9.57,0
77383.553,-1.76162563,1.81871069,0.11634897,-0.94840341,-0.83153102,-0.18465750,-0.75856028,-1.77895794,0.63351239,-0.59390566,0.26789640,-0.40843902,-1.09932943,-0.51621122,0.20890290,-0.45792478,-1.13680050,0.23317727,-1.65416124,0.07531798,0.57289445,0.18241267,-0.73541985,-0.82833237,-0.50313524,-1.44025962,-0.48454758,-0.78489685,24.14,0
138307.459,-0.69166132,0.40870641,-1.52358028,-0.47521820,-1.09203110,-1.29330087,1.35572116,0.16788085,0.82743152,-0.20913025,0.54394114,-0.64853005,0.66316235,0.09764820,0.12760418,-0.20603033,-0.65361483,1.10232009,-0.80134234,0.51035142,0.99575931,0.29353962,-0.33411364,1.48155430,0.57382085,-0.61000705,0.12112915,0.62288778,61.38,0
8985.308,-0.07576759,0.01635321,-0.35019671,0.18984334,0.66329684,0.10822388,-0.88451131,0.81657151,-0.44038795,0.64307214,-0.63074615,0.21895622,-0.88902422,0.61818033,0.71280897,0.62238404,-1.27868563,0.68588328,-0.68207055,-0.36229265,-0.74450772,-0.23378580,0.65102964,0.13017137,0.39189932,-0.00394442,0.68198426,-0.30984437,23.91,0
21575.328,0.61205217,1.20587003,1.74767350,-1.70597581,-1.49086879,0.28457042,0.72902087,0.63525328,0.68633726,-0.79745862,1.96217283,0.43441666,0.90306322,-0.76525424,-1.45312235,0.76052057,0.22416048,0.02502899,-0.92561975,-0.21630513,-0.79439776,0.01564159,0.27058647,0.16082558,0.31612201,-0.48031808,0.19608280,-1.91794585,85.09,0
148987.443,1.45968642,0.34942302,0.23686740,-1.24367091,0.54597466,1.71097526,-0.68124336,0.13482672,-1.65233708,-0.55761264,-0.04568045,-1.40008743,0.44162940,-0.66418312,0.18923691,-1.82672071,-0.05237183,-0.17360380,0.67868532,0.94150519,-0.82101851,-0.71516159,-0.46925016,-1.78725447,-1.19602066,0.63696859,-0.24919866,-0.88857118,19.73,0
129372.632,1.42805293,-0.96953677,2.58585495,1.04239235,-1.18107562,0.82459051,0.06323541,0.10282432,-0.38382986,1.09086210,0.79570568,-1.26029101,-0.53490640,0.62437003,1.34209813,-0.76906743,0.13480372,0.16180064,-0.35527714,-0.93199640,0.35592626,-0.57152035,-0.28290752,-0.08227819,-0.10232097,-1.17367660,1.17365792,-0.34313441,103.79,0
10284.883,1.24428692,0.46792179,0.22638891,1.23248168,0.84080076,-0.81927127,1.73196055,-0.14978285,0.37706975,0.39515995,-0.25229928,-0.54710806,1.10994537,-0.93796226,1.51243553,0.42213101,1.55562332,-0.56681392,0.58895350,-0.25249436,-0.89850017,1.18288938,-0.55571931,-0.87641413,-1.00828439,1.64374996,0.69676945,0.44792104,3.33,0
36125.141,1.07650510,1.72898438,-0.77783827,-2.08861856,1.10728630,-0.26667035,-0.68108946,-0.88181589,-0.36827569,-0.33369653,0.42112933,0.65345621,1.00053895,-0.24850318,-0.44629456,-0.67378494,-0.44207184,1.51255114,1.34029743,1.98123672,0.79565473,-0.66822484,-1.48916118,-0.76067558,1.33053833,-0.53874866,0.64801089,0.21362263,14.62,0
32949.701,1.36390436,-0.51759782,-1.47445581,-0.75030826,1.73714891,-0.95851845,-1.16151497,1.05724734,-0.34487079,-0.39161142,-0.69629312,0.62822929,-1.97679871,1.09180427,-1.07044159,0.33030372,0.06632479,0.20379740,-0.37760451,-0.46844584,0.48449492,-0.65665169,0.34803445,0.99826489,-0.94632310,0.21992697,-0.19115375,-0.20271633,19.82,0
69363.490,-0.21228057,1.66847566,-0.02040190,0.40802650,0.63758704,-0.46711693,0.08220497,0.32147625,2.32555737,1.28949466,-1.98198931,1.05243809,-0.73681021,-0.97133170,1.32324602,0.64491651,-0.14788016,1.97599523,0.20251988,-0.88935138,0.54512999,-0.59092560,-0.27919212,1.13275581,-0.07991730,-0.09318044,-0.32831131,-0.45112767,198.60,0
50494.396,0.24978298,-0.38118522,-1.24257033,-1.55299403,-0.53724955,-0.65850481,0.80744284,1.22339473,0.48878587,0.41648101,0.80282882,-0.34784958,-2.08660045,1.84507455,-0.41304675,0.61576303,0.28169982,0.57414539,1.80714898,1.33091861,0.39489030,0.73152365,-0.44151898,0.28162572,0.99731200,0.45189476,-0.30079980,-0.31296792,14.85,0
87513.234,3.09272975,0.15908384,1.73935523,0.65970442,0.42826833,-0.53923271,-2.48939627,-1.60169917,-0.32149106,-0.37857772,-2.27038249,0.29222526,1.18625365,1.12948658,0.91342025,-0.36587632,0.10424752,-1.31211437,-0.75067185,-1.02110919,-0.21289570,-0.32131299,0.48373341,-1.57620410,0.57563166,0.17702886,-0.54114110,0.91292059,15.11,0
165947.235,-1.31645742,-1.75094918,-0.22133160,-0.49332814,-1.23403762,-0.70601764,0.66531444,0.76258226,-0.36605880,-2.00032173,-0.21625981,1.19226769,-0.25775294,-1.76747131,-0.88689449,-0.31640653,-0.05772592,1.83736481,1.29833134,-0.89300269,0.72779092,0.69584072,-0.05566398,-0.97475939,0.24642929,-0.62163357,0.07151836,-0.11017894,12.83,0
151307.596,-0.72921202,-1.88255446,0.70966835,-0.67901075,-0.85974097,-0.32576864,-1.16510002,1.06819503,0.55324312,1.71087137,-1.18519149,0.62628336,0.50879835,-0.74571166,1.38055082,2.31126587,0.47468104,0.36406719,-0.70360725,-0.08324776,1.69509731,-0.37299091,0.59474904,-0.86257195,0.53674893,0.16192246,0.42822543,0.69867609,42.49,0
133409.291,2.08812045,-1.64099979,1.53591154,0.00283142,-1.06779693,0.34840253,-1.96670648,-1.11652424,-1.11220151,0.94920740,-0.40700841,1.54969651,-0.96370569,1.92337769,-0.08398048,-1.23465433,0.19026687,0.57354496,-0.38514990,0.72940084,-0.07792954,0.92689293,-0.05004468,-1.39476433,-1.61445681,-0.48643215,0.36808032,-0.59143211,59.27,0
153502.207,-0.10307728,-0.55708532,-1.50523127,-0.16067294,-0.40762229,0.11764962,-0.28242752,0.19778712,0.11807885,-0.52339977,0.12859994,-0.47586946,0.67121772,0.33038505,-0.72387896,1.35642104,1.33204234,-0.01832283,0.10988726,-0.58074929,-1.12778297,-1.45559142,-0.96760844,-0.04813232,0.44759125,0.73328676,1.42230218,-0.34980839,20.61,0
124361.277,0.80418768,-0.00426032,0.00030715,0.95472270,0.30765155,0.04703203,0.74626697,0.65874450,-0.88177173,-0.24375910,1.63716382,-0.79164761,1.30339665,-0.72310865,0.85350984,-0.95500919,-0.12020264,-0.34583938,0.90287162,0.49748387,1.05914369,-0.04943552,-1.05127243,-0.34344692,0.60542990,0.14598245,1.07019756,0.65957323,5.29,0
64604.056,-0.29879714,-0.00253064,1.60758522,1.10595439,-0.45396167,0.48477264,1.42943570,-1.71604471,0.14412677,0.73077759,-0.31687109,-0.85677169,0.81544707,-0.41680178,-0.69709438,-0.53803690,-0.42124206,0.10632378,0.40587622,-0.47835029,-0.86744405,-0.60804053,0.20955632,0.95624334,0.75002342,1.52186853,0.84819031,-0.36813047,275.60,0
26210.063,1.33498521,-0.51233189,1.70950233,1.67257152,0.04449159,-0.34784396,1.92143902,0.10221941,1.64553844,-0.14623100,1.39604306,0.15313556,-0.29393655,0.91352892,-0.60558366,0.11944800,0.17590007,-0.94528099,-1.00162705,0.32568278,0.20178360,0.86774637,-0.29405156,1.40960613,-0.42952682,-0.13194180,0.92977444,0.76557605,10.99,0
40276.142,-0.78518926,-0.62033595,-0.46107090,-0.08713016,2.64560787,0.61192069,1.24950765,0.66966830,-0.68618667,0.36088045,-0.04870631,1.68607435,-0.33608762,-0.56502695,-0.37898810,0.30532955,-0.35215183,0.06665304,-0.35182635,-1.57152234,-0.16424086,-0.52548918,0.55430202,1.17099208,0.72216181,-0.03301302,1.02377103,0.71287099,12.53,0
59952.945,2.00003995,0.46909282,0.69501204,2.74864432,2.28953304,0.85423073,1.61782006,0.15503623,0.87653107,0.59779729,0.77631998,1.53505868,-0.06736853,1.61759893,-0.58026848,1.10876702,0.48557218,0.64616621,0.95756913,-0.98041672,0.63760276,-0.11181236,-0.18167611,-1.43124502,-0.02165298,-1.35027508,0.36025028,1.28556259,129.35,0
151718.854,0.41694861,-0.77426270,-0.85605886,-0.05608327,-0.02606328,0.21797742,-0.21010429,0.25856713,-1.32156175,1.43610770,-0.88748015,-0.61998701,0.43274374,-0.00826562,-0.27732715,0.82185334,0.60809652,-0.07190023,0.05707304,-0.95930099,0.79513232,-0.61080487,0.60969788,0.65640472,0.24580365,-0.42572624,0.29678941,-0.04718664,26.29,0
24936.525,-1.46609609,1.51830050,0.10632872,1.30387848,-0.14619963,-1.05638308,-1.34726192,0.36706896,1.27627615,-0.42114178,1.98739765,0.26992374,-0.81434294,-0.24056840,-1.13636811,0.81943695,0.10789997,-0.45092381,0.94821897,-0.26675814,0.11319358,-0.94730620,0.84376288,-1.42447792,-0.87577713,1.30069089,0.92243744,0.21762206,9.67,0
11783.706,1.39656843,-1.47872153,1.01748362,0.90173463,0.08417867,-0.53154342,-1.52900629,-0.00692758,-1.34984053,0.64851317,1.30941191,-0.63270605,0.40212820,-0.40388768,-1.01255574,1.46019985,-0.68741592,-0.31771343,0.04656992,-0.12561505,-0.32188951,0.19727937,-1.54250901,-0.22786414,-0.99638586,1.61778728,1.19841525,0.34828782,25.67,0
66950.489,1.47361790,0.56104976,-0.38609287,-1.20026161,0.03047225,1.45630750,-0.19641244,1.33495058,-0.75332262,0.27835002,0.04147372,-0.67529158,-0.16608760,-1.68024735,-1.05160482,2.08336837,0.57607551,0.11024054,-0.37871729,-0.04816395,-1.35593329,1.60333808,0.78730541,-1.16037537,-0.75279800,-0.01888005,-0.34627095,0.47985406,696.68,0
86019.668,-0.93836888,0.85389088,-0.96920419,0.59889679,-0.48193144,0.63421367,-0.31308983,-1.96877569,1.34419958,0.27201784,1.97586030,1.74857826,-0.80541512,-0.05625162,0.54990669,-0.25949647,0.72490509,0.53217927,-1.63305990,0.25459980,-0.37905087,0.63209963,-0.73135897,0.05510440,-0.01800607,-0.41947385,1.35747870,0.03309614,14.92,0
11241.856,0.29862479,0.54009029,-0.24037414,-0.70398869,-1.49553181,0.04516171,0.15809108,0.87292205,-0.56564399,-1.00043332,0.01996445,-0.06551573,1.32538867,0.78629604,-1.32496334,-1.13390168,-0.57899545,-0.59928972,0.08300799,-1.62590884,0.94585005,0.16458617,0.21063746,-0.71958832,-0.50015310,-0.82334830,-0.55756371,1.04355627,3.60,0
130929.062,2.36052985,0.56038661,0.61125676,-0.57828619,0.64379459,1.62283002,0.65010583,-0.29271224,-0.94341497,-0.65900080,1.89622940,1.01999414,0.18186867,0.95801595,-0.39565268,-0.51953107,0.09942083,-1.29197642,-0.07237055,-0.60112473,-0.20652648,0.62255611,-0.56616269,-0.23093125,-1.26405411,-1.17965554,0.78672258,0.13346366,39.13,0
116768.188,-2.01613715,-0.13407062,-0.00728767,-0.91046681,-0.58284975,-0.08672511,0.68249136,-0.06202968,-0.73502706,-0.14090611,0.73725041,-0.52771643,0.80287900,-0.18185703,-0.40426522,0.26112976,0.82582791,-0.00134976,-2.27744389,0.67971985,0.49923588,0.42817879,-1.06928125,-1.12319446,0.98561252,-0.30758545,1.48311683,-0.30412553,170.30,0
108246.395,1.43692861,0.54507120,-0.03322341,0.39202782,0.38982754,0.79800589,-0.54792078,0.19947180,2.74912603,0.92324530,0.84614667,1.60831171,-0.11773263,-0.25193667,0.24949052,0.48525566,0.00943317,-0.13920017,-0.71871076,0.51901630,-0.55154441,0.73340933,-0.61143349,0.22071738,-0.87052259,0.91931323,-0.41448167,0.81414137,5.38,0
29957.258,-2.13838356,0.73008697,-1.14341887,0.00981864,0.03450461,-1.26556718,-0.80125570,0.12533879,1.03002870,0.65585957,-0.40416507,1.84073638,-0.10287951,1.77311245,1.19418466,0.87615704,0.73829457,-0.68306396,0.44193671,1.13293367,0.06658202,0.28717097,0.63210300,-0.94577946,0.09336181,0.65642017,-0.83257432,-0.04553132,54.66,0
